epoch,train_losses,train_accs,val_losses,val_accs
1,2.589169502936469,10.0,2.5922252647399904,10.0
2,3.0437632974412705,16.3,3.036212042236328,16.44
3,2.8394236162821453,22.42,2.869721385192871,21.66
4,2.8460350972917343,26.57,2.882303047943115,25.96
5,2.471634546385871,33.47,2.5132888679504393,32.94
6,2.1017298317379423,38.67,2.200132344055176,37.0
7,2.04490986328125,43.79,2.219463257598877,40.86
8,1.6682514047198826,55.38,1.9329468845367432,51.0
9,1.674961419698927,57.33,1.9832832416534423,52.5
10,1.3319435347239177,63.56,1.6961176193237304,56.62
11,1.371244526884291,65.13,1.8207388259887696,56.56
12,1.2097737164921232,67.67,1.7047739736557006,58.6
13,1.110776912996504,69.78,1.6032256731033325,60.42
14,1.0672127010742822,70.07,1.6274243492126466,59.66
15,1.0683833102464675,71.01,1.6633000940322875,59.08
16,0.9774458529790242,75.7,1.685267813873291,62.76
17,0.8116229761441549,78.39,1.5060381057739258,64.98
18,0.7235320853763156,79.66,1.426488060283661,65.32
19,0.7390356473631329,79.47,1.4319431657791137,66.0
20,0.7325829632706112,81.17,1.5921374987602235,64.68
21,0.7537617173579004,79.73,1.550099083328247,64.06
22,0.6587337404251099,80.5,1.3595125573158264,64.54
23,0.6035320438040628,81.06,1.2949794797897338,65.64
24,0.4725262222263548,86.48,1.3852909640312194,66.96
25,0.5200788589583503,85.49,1.4488968252182006,66.24
26,0.4293170309808519,87.45,1.3148966156959534,67.66
27,0.4461243548658159,87.9,1.4729828477859497,66.24
28,0.38831620735592315,89.91,1.471768960094452,68.0
29,0.42118469014896287,87.3,1.3703111406326294,67.22
30,0.3266181745145056,90.82,1.4088650333404542,68.22
31,0.36631282257768844,88.59,1.2714760707855224,67.64
32,0.26329131805714634,92.82,1.3758480436325073,68.82
33,0.2216051182495223,93.49,1.2999008546829223,69.78
34,0.25866712690989174,92.49,1.3800112005233764,69.2
35,0.24355451783604093,93.27,1.4387399608612061,69.58
36,0.20175285650955307,94.6,1.4867710818290711,69.84
37,0.22365893146561253,93.76,1.4279021612167357,69.72
38,0.22403459819687738,93.43,1.3632018647193909,69.52
39,0.25484460742076237,92.19,1.3164501888275146,69.26
40,0.17701604174044397,94.81,1.4350919465065002,69.16
41,0.17636384280655118,95.02,1.4478633982658387,69.68
42,0.15902178038598763,95.3,1.3543537202835083,69.68
43,0.20180599784519937,94.43,1.4305084608078003,68.96
44,0.15157790576616922,95.49,1.4545432399749756,69.94
45,0.14091043271619,95.81,1.4525740493774415,70.04
46,0.1329328503884375,96.26,1.4615622061252593,69.68
47,0.15317950507685957,96.1,1.4867361575603486,69.98
48,0.143213926696529,96.17,1.522311434841156,69.0
49,0.10260360262530029,97.28,1.5307255253076553,70.26
50,0.11449702550175393,97.0,1.6182390090942382,69.94
51,0.1292031458210614,95.86,1.4027995178222656,69.88
52,0.11079577744437588,96.96,1.4521308668136597,69.92
53,0.09175557643522819,97.64,1.5213574396133422,70.26
54,0.09432470180346735,97.85,1.6057654479980468,69.78
55,0.07398279497824195,98.25,1.60978639793396,69.8
56,0.06578195601465801,98.52,1.650466650390625,70.2
57,0.059812404858569305,98.64,1.6774889682769776,70.66
58,0.06965838974648052,98.45,1.715887216758728,70.18
59,0.059914746965219576,98.75,1.7078958034515381,70.46
60,0.08738892132275634,97.8,1.5929622764587403,70.2
61,0.05417642915580008,98.76,1.6349231441497802,70.74
62,0.06345256060539849,98.64,1.68480583152771,70.38
63,0.07545134975115458,98.64,1.7491237369537354,70.22
64,0.05703390722082307,98.89,1.7335806159973144,70.44
65,0.08479919270550211,98.56,1.784783281326294,70.12
66,0.060249862546225386,98.86,1.7457204591751099,70.48
67,0.07318256314599679,98.79,1.8123011909484863,70.18
68,0.08462532407459286,98.66,1.8390057704925538,70.1
69,0.04631840419409176,99.11,1.7758727516174317,70.84
70,0.06807569069887201,98.87,1.8437959629058838,70.22
71,0.06010213216905379,98.97,1.8219881378173828,70.54
72,0.050544747988051836,99.13,1.8405931560516358,70.62
73,0.06986724264735562,98.95,1.8820925874710084,70.64
74,0.05079701159842726,99.13,1.8376980270385743,70.38
75,0.04950388831585232,99.18,1.8687433420181274,70.82
76,0.044988395195247395,99.2,1.8522290267944337,70.6
77,0.06085667270029792,99.09,1.855654398727417,70.56
78,0.04961844858136028,99.18,1.8633088724136353,70.62
79,0.062112872120913945,99.12,1.9001908933639526,70.66
80,0.054314590703840884,99.16,1.8679424350738525,70.9
81,0.07493828248930061,98.97,1.9455643688201905,70.8
82,0.06661854699523084,99.04,1.90209769821167,70.7
83,0.08168217307415067,98.96,1.935299333190918,70.42
84,0.07271201297738072,99.02,1.9211844961166382,70.38
85,0.06671947350935596,99.1,1.9382486331939697,70.52
86,0.04753350220518187,99.27,1.9215649600982665,70.64
87,0.07690654035252001,99.02,1.952072459411621,70.52
88,0.059692676484491676,99.1,1.9433986822128295,70.38
89,0.08736898247389537,98.89,1.9791949075698854,70.32
90,0.06836163001889363,99.08,1.973419083404541,70.76
91,0.08203544094244845,99.0,1.9773805568695069,70.42
92,0.06370161667691751,99.06,1.9430426982879638,70.72
93,0.0729801525436083,99.04,1.9805876941680909,70.56
94,0.043035848954516565,99.3,1.93456675491333,70.64
95,0.06459214009246271,99.14,1.9755552278518678,70.68
96,0.06808674566911327,99.06,1.9723848896026612,70.36
97,0.04595776486824163,99.28,1.9354472042083741,70.62
98,0.05431919971079979,99.24,1.9878452598571776,70.7
99,0.05739686573387331,99.21,1.9734257553100587,70.36
100,0.06585908989529125,99.14,1.9963233716964721,70.22
